lat,lon,T_CRU_20100131
-86.5,108.5,
-84.5,157.5,
-79.5,45.5,
39.5,21.5,4.95
30.5,-101.5,9.775
-80.5,-50.5,
-85.5,-27.5,
-71.5,108.5,
46.5,124.5,-17.4246
-83.5,-166.5,
3.5,116.5,24.82543
-1.5,11.5,26.0996
9.5,-13.5,25.6001
56.5,72.5,-18.2003
-82.5,162.5,
50.5,97.5,-28.7496
-15.5,34.5,24.3499
-29.5,-66.5,26.6255
36.5,137.5,-1.7
60.5,35.5,-8.2503
38.5,110.5,-7.9502
59.5,-112.5,-22.2747
-79.5,-173.5,
53.5,139.5,-20.5996
-16.5,34.5,27.2745
27.5,-11.5,14.5248
-79.5,143.5,
-83.5,124.5,
-82.5,119.5,
-87.5,62.5,
-69.5,117.5,
19.5,28.5,20.5
8.5,3.5,26.9499546
2.5,14.5,24.00018
-84.5,81.5,
42.5,79.5,-15.39976
53.5,127.5,-26.8755
53.5,-124.5,-8.8253
-75.5,14.5,
-33.5,-54.5,23.5501
-34.5,139.5,24.3001
-86.5,88.5,
-84.5,-13.5,
2.5,39.5,27.3499
15.5,17.5,24.8004
38.5,-76.5,0.15
2.5,-62.5,26.175455
42.5,-110.5,-5.825
15.5,-88.5,22.8997
-81.5,-38.5,
-70.5,89.5,
-84.5,172.5,
55.5,-118.5,-15.4996
80.5,-37.5,-34.4745
56.5,53.5,-11.9503
-15.5,37.5,25.3498
45.5,116.5,-20.5002
63.5,156.5,-35.625
-67.5,97.5,
-84.5,-63.5,
-34.5,-56.5,24.5001
-47.5,-72.5,11.475
60.5,153.5,-29.925
31.5,78.5,0.25
-9.5,38.5,26.3754
-16.5,37.5,27.7249
39.5,33.5,1.025
-75.5,120.5,
-78.5,-54.5,
5.5,117.5,25.17481
-22.5,25.5,27.7499
-85.5,59.5,
-33.5,118.5,22.6495
63.5,73.5,-21.7
-33.5,145.5,27.8251
3.5,-74.5,19.00029
-83.5,-169.5,
51.5,59.5,-14.9755
-83.5,56.5,
-86.5,-89.5,
70.5,87.5,-22.9755
37.5,-94.5,-0.6
69.5,160.5,-34.175
40.5,-91.5,-6.65
76.5,-62.5,-25.8
-82.5,55.5,
-25.5,-54.5,25.0748
-74.5,70.5,
-86.5,171.5,
23.5,46.5,14.825
47.5,134.5,-16.9253
35.5,118.5,-1.45
39.5,84.5,-4.75
43.5,43.5,-7.6996
49.5,-69.5,-21.0751
36.5,-91.5,1.775
-78.5,171.5,
19.5,-102.5,18.375
68.5,-157.5,-25.9502
-87.5,72.5,
39.5,-104.5,-0.5999
-82.5,-163.5,
70.5,-35.5,-20.8748
14.5,30.5,24.4996
-75.5,18.5,
65.5,84.5,-21.4251
45.5,54.5,-8.7
-27.5,147.5,28.175
32.5,-2.5,6.45
53.5,-57.5,-15.09956
50.5,66.5,-15.7999
25.5,37.5,17.5999
44.5,-118.5,-2.975
64.5,25.5,-8.1254
54.5,-74.5,-24.9254
-2.5,-77.5,24.07525
-85.5,62.5,
62.5,-140.5,-21.9746
68.5,160.5,-33.975
40.5,95.5,-8.0996
-8.5,120.5,25.44991
15.5,79.5,25.0752
-72.5,147.5,
20.5,79.5,23.8997
34.5,95.5,-14.9
-88.5,-58.5,
-69.5,31.5,
-84.5,-78.5,
37.5,-90.5,-0.6
65.5,79.5,-21.1999
4.5,29.5,28.9502
-82.5,-100.5,
-79.5,40.5,
-6.5,-77.5,17.79977
59.5,49.5,-12.9245
-15.5,28.5,24.3249
-88.5,1.5,
-78.5,1.5,
-46.5,-71.5,13.05
41.5,127.5,-16.075
-84.5,-172.5,
10.5,-83.5,25.33291
-76.5,-57.5,
14.5,23.5,22.4753
9.5,2.5,27.45009
64.5,106.5,-29.9254
32.5,72.5,14.1503
-85.5,-69.5,
15.5,-15.5,22.3253
-70.5,133.5,
58.5,-4.5,3.65
49.5,-102.5,-18.1253
-15.5,47.5,28.0249
-4.5,-55.5,26.3753
8.5,-67.5,28.95041
-20.5,46.5,22.5003
0.5,33.5,23.5995
52.5,73.5,-14.2996
17.5,43.5,12.7254
27.5,-106.5,10.7998
28.5,112.5,5.25
62.5,162.5,-25.1502
25.5,60.5,18.6
15.5,15.5,23.0754
-40.5,-68.5,19.8004
56.5,104.5,-28.1253
-85.5,90.5,
-66.5,99.5,
-18.5,-65.5,16.02498
-8.5,-61.5,25.3753
72.5,119.5,-35.95
18.5,29.5,21.1753
-78.5,99.5,
65.5,-68.5,-25.15
77.5,-30.5,-27.6
-79.5,-105.5,
64.5,57.5,-18.94988
2.5,44.5,27.65011
60.5,-153.5,-13.4751
-15.5,-50.5,26.749797
28.5,90.5,-6.4
-85.5,1.5,
-78.5,-176.5,
51.5,50.5,-11.975
63.5,46.5,-15.3497
55.5,-91.5,-23.2495
30.5,12.5,12.6498
76.5,-52.5,-27.45
-32.5,22.5,22.7245
48.5,-81.5,-20.2747
0.5,122.5,24.57481
76.5,-56.5,-27.0497
53.5,115.5,-27.7005
-79.5,-174.5,
11.5,38.5,16.6995
-72.5,15.5,
55.5,-122.5,-12.24961
82.5,-81.5,-35.325
72.5,109.5,-31.325
59.5,162.5,-23.8
-85.5,106.5,
-79.5,-126.5,
4.5,25.5,26.5497
-66.5,55.5,
52.5,108.5,-27.0746
65.5,-147.5,-25.0252
-89.5,-16.5,
-79.5,-160.5,
60.5,118.5,-29.8245
-80.5,-83.5,
-79.5,142.5,
-71.5,134.5,
18.5,-6.5,19.675
62.5,77.5,-21.7502
76.5,-81.5,-31.275
-23.5,149.5,26.2004
40.5,102.5,-10.5249
-81.5,-3.5,
8.5,33.5,29.75039
51.5,72.5,-13.3996
-6.5,20.5,24.45023
78.5,-31.5,-29.5502
-83.5,98.5,
59.5,-155.5,-12.65004
-72.5,142.5,
-3.5,134.5,25.90003
-84.5,177.5,
-77.5,66.5,
-68.5,-66.5,
16.5,51.5,19.1755
-19.5,33.5,26.0253
37.5,-1.5,8.6338
-22.5,119.5,33.8253
-76.5,103.5,
64.5,-141.5,-25.2747
48.5,-66.5,-15.5751
13.5,26.5,23.1503
-81.5,137.5,
-73.5,140.5,
-45.5,168.5,13.625
-75.5,-89.5,
-15.5,-68.5,15.39983
31.5,115.5,2.85
52.5,116.5,-27.1754
68.5,179.5,-26.625
-86.5,-18.5,
55.5,135.5,-28.3246
-81.5,19.5,
-88.5,79.5,
-7.5,-36.5,26.3748
-1.5,-80.5,25.47474
-81.5,-79.5,
40.5,-109.5,-7.7248
-83.5,-177.5,
-14.5,-74.5,11.025
-71.5,142.5,
53.5,-83.5,-24.5999
-83.5,138.5,
39.5,-99.5,-0.8
69.5,139.5,-45.1
81.5,-17.5,-29.15
48.5,131.5,-21.9
-83.5,11.5,
69.5,-120.5,-25.967
59.5,64.5,-17.6752
6.5,-10.5,25.32518
32.5,-87.5,8.45
-20.5,47.5,22.0247
56.5,41.5,-7.5495
-9.5,-67.5,26.77461
23.5,25.5,13.6246
-83.5,-138.5,
-82.5,7.5,
-75.5,-14.5,
24.5,20.5,15.6245
-73.5,17.5,
-88.5,84.5,
58.5,8.5,-1.875
49.5,98.5,-29.2502
28.5,44.5,11.625
16.5,103.5,21.4749
55.5,69.5,-16.8245
-80.5,10.5,
-14.5,29.5,24.6997
59.5,-123.5,-21.39974
29.5,26.5,15.6005
43.5,-99.5,-7.65
64.5,115.5,-31.6749
-85.5,-92.5,
-1.5,-67.5,25.70037
18.5,-71.5,20.675
60.5,-75.5,-24.925
25.5,68.5,19.3998
-73.5,90.5,
-88.5,-165.5,
-75.5,84.5,
-88.5,176.5,
-9.5,-75.5,21.62549
31.5,104.5,5.5
2.5,-52.5,24.9504
16.5,-8.5,21.5004
23.5,-6.5,16.1
46.5,130.5,-17.8251
54.5,-111.5,-17.0747
44.5,123.5,-14.5753
38.5,80.5,-3.25
-70.5,36.5,
33.5,45.5,10.525
4.5,-76.5,22.12517
61.5,-153.5,-17.8497
54.5,56.5,-12.9752
58.5,-135.5,-5.225
62.5,132.5,-38.05
-17.5,-70.5,15.6502
-16.5,-59.5,26.8
-31.5,132.5,23.8499
62.5,-154.5,-20.6001
53.5,-69.5,-24.3248
-76.5,142.5,
73.5,95.5,-27.1
60.5,52.5,-13.9247
-0.5,21.5,25.25024
-76.5,128.5,
7.5,-5.5,25.2745
76.5,67.5,-26.1
-45.5,-73.5,11.875
-5.5,33.5,22.7
-67.5,57.5,
-76.5,-65.5,
11.5,79.5,25.4496
-29.5,124.5,28.3496
-81.5,-21.5,
32.5,-91.5,8.625
-78.5,102.5,
28.5,58.5,10.125
-85.5,2.5,
-82.5,-117.5,
65.5,169.5,-29.65
-80.5,-106.5,
-83.5,119.5,
-12.5,19.5,23.5001
22.5,94.5,19.7748
63.5,-156.5,-23.9255
54.5,20.5,-2.2248
55.5,99.5,-20.94968
15.5,106.5,19.2253
8.5,36.5,18.1999
37.5,81.5,-3
67.5,104.5,-29.475
-84.5,-161.5,
12.5,76.5,22.7
30.5,54.5,3.525
39.5,32.5,1.5
-86.5,-27.5,
-34.5,-57.5,24.6254
-87.5,151.5,
60.5,-126.5,-22.1253
79.5,-90.5,-34.875
-35.5,148.5,20.7252
26.5,70.5,17.05
-71.5,39.5,
53.5,-99.5,-20.24953
20.5,42.5,16.7001
61.5,75.5,-21.7253
61.5,169.5,-22.0496
-79.5,66.5,
-82.5,26.5,
50.5,51.5,-12.2255
-86.5,97.5,
49.5,137.5,-17.59962
51.5,-105.5,-15.8995
-84.5,131.5,
-1.5,-46.5,26.7001
1.5,-52.5,25.3996
34.5,135.5,4.625
35.5,-94.5,3.5
-79.5,-76.5,
43.5,-104.5,-3.275
36.5,68.5,4.575
47.5,120.5,-23.9753
-27.5,152.5,23.9001
47.5,7.5,-1.825
79.5,21.5,-14.7
-3.5,36.5,22.79996
49.5,-80.5,-22.5001
-84.5,47.5,
-86.5,-65.5,
66.5,29.5,-12.47478
68.5,-135.5,-28.5496
-88.5,-16.5,
36.5,-94.5,1.425
-81.5,-175.5,
73.5,-97.5,-30
61.5,136.5,-38.1
-79.5,-128.5,
20.5,105.5,15.5248
-86.5,-179.5,
-73.5,16.5,
52.5,52.5,-12.6248
30.5,33.5,13.4251
-72.5,16.5,
-78.5,-94.5,
36.5,48.5,-3.9
-84.5,-2.5,
-81.5,-51.5,
22.5,81.5,19.6252
-82.5,-172.5,
-83.5,145.5,
55.5,-115.5,-16.6746
72.5,-37.5,-24.9497
-34.5,-62.5,23.6248
67.5,-82.5,-27.85
7.5,28.5,30.04981
12.5,35.5,26.9753
38.5,40.5,-1.9
54.5,75.5,-17.1495
-86.5,79.5,
-30.5,120.5,28.3505
41.5,105.5,-9.6498
80.5,-19.5,-27.575
31.5,-7.5,6.55
65.5,-47.5,-13.15
69.5,-50.5,-11.275
52.5,-109.5,-16.0497
-18.5,17.5,26.7253
-71.5,140.5,
31.5,80.5,-11.125
54.5,40.5,-7.6002
67.5,83.5,-21.3247
-67.5,85.5,
-71.5,23.5,
-67.5,103.5,
42.5,26.5,0.775
-72.5,-71.5,
-69.5,48.5,
-68.5,-63.5,
-67.5,89.5,
-85.5,92.5,
-80.5,30.5,
62.5,-112.5,-24.7246
67.5,24.5,-9.6746
7.5,31.5,31.1999
-79.5,-130.5,
66.5,145.5,-43.125
-89.5,102.5,
-86.5,65.5,
47.5,115.5,-20.7004
-76.5,-116.5,
-88.5,-84.5,
70.5,-104.5,-29.2
72.5,-84.5,-26.8
-76.5,-137.5,
-32.5,139.5,26.3746
58.5,-73.5,-24.0753
69.5,-73.5,-26.925
49.5,-77.5,-22.3
-89.5,138.5,
-77.5,150.5,
45.5,-79.5,-13.9504
-81.5,-81.5,
37.5,93.5,-7.8745
-84.5,52.5,
3.5,-72.5,27.02465
-68.5,129.5,
68.5,129.5,-44.75
60.5,166.5,-20.8253
51.5,105.5,-20.42472
69.5,-113.5,-26.9
38.5,-105.5,-5.5253
-71.5,166.5,
-10.5,-69.5,25.92514
82.5,-69.5,-31.9
65.5,-174.5,-18.0755
57.5,51.5,-11.8505
66.5,149.5,-36.75
57.5,46.5,-10.3001
-25.5,122.5,32.6255
-85.5,50.5,
24.5,77.5,18.4498
-77.5,48.5,
-86.5,80.5,
-85.5,58.5,
76.5,-28.5,-26.1754
43.5,65.5,-3.8
21.5,-15.5,18.7746
62.5,31.5,-8.3003
10.5,-4.5,25
34.5,3.5,5.825
-72.5,10.5,
65.5,67.5,-22.8752
56.5,-74.5,-24.6751
-38.5,-60.5,22.7999
4.5,102.5,23.5246
67.5,-124.5,-28.8749
20.5,98.5,18.2748
62.5,167.5,-22.7
-73.5,24.5,
22.5,3.5,16.375
39.5,58.5,2.05
26.5,40.5,11.125
-14.5,-48.5,25.3995719
60.5,-120.5,-23.8502
61.5,-119.5,-24.8753
-84.5,-57.5,
66.5,16.5,-12.6253
-67.5,113.5,
-71.5,-72.5,
47.5,113.5,-21.22466
-80.5,-37.5,
-68.5,130.5,
-79.5,-149.5,
78.5,-27.5,-26.9251
43.5,122.5,-13.3999
48.5,18.5,-4.125
21.5,105.5,15.7245
6.5,19.5,26.2753
30.5,63.5,10.475
37.5,38.5,4.825
-86.5,57.5,
-87.5,-100.5,
-12.5,14.5,20.9752
-85.5,-37.5,
51.5,27.5,-3.3753
-83.5,169.5,
33.5,40.5,6.825
-88.5,-56.5,
56.5,94.5,-19.400214
-80.5,149.5,
-1.5,-64.5,26.49996
9.5,-62.5,26.35036
28.5,119.5,4.425
23.5,-11.5,17.6254
-22.5,20.5,26.75
-77.5,-32.5,
43.5,-122.5,0.625
48.5,-56.5,-9.35
47.5,-94.5,-17.6254
-80.5,159.5,
15.5,31.5,24.8503
63.5,108.5,-28.925
-79.5,119.5,
28.5,26.5,15.3004
-74.5,-122.5,
66.5,176.5,-30.9
45.5,5.5,0.175
81.5,-86.5,-36.3
-85.5,-99.5,
47.5,81.5,-12.5005
65.5,134.5,-45.175
-82.5,-41.5,
-79.5,-159.5,
71.5,123.5,-37.5
42.5,-6.5,1.575
-79.5,56.5,
38.5,67.5,-0.7002
30.5,104.5,6.05
62.5,28.5,-8.0751
26.5,27.5,14.2501
60.5,143.5,-31.0498
-73.5,57.5,
9.5,-72.5,27.59953
-83.5,42.5,
61.5,14.5,-7.8254
63.5,-136.5,-28.4253
67.5,-113.5,-26.0001
-77.5,-81.5,
33.5,-86.5,6.575
-74.5,-63.5,
29.5,-96.5,13.2499
81.5,-88.5,-35.85
-28.5,-55.5,25.7249
24.5,109.5,8.925
30.5,48.5,11.15
66.5,137.5,-46.175
-0.5,-70.5,25.59976
61.5,129.5,-33.4252
-2.5,35.5,21.92484
28.5,31.5,14.1502
31.5,-113.5,15.6747
34.5,105.5,-3.5753
19.5,-87.5,23.4995
40.5,123.5,-9.8754
-78.5,58.5,
25.5,43.5,13.85
48.5,21.5,-3.0503
78.5,-56.5,-29.8499
56.5,45.5,-8.8996
60.5,84.5,-20.4752
12.5,32.5,26.0245
33.5,61.5,5.225
5.5,26.5,27.4498
61.5,-98.5,-27.8253
64.5,156.5,-35.425
42.5,25.5,-0.825
-83.5,94.5,
-75.5,0.5,
-73.5,-68.5,
-78.5,130.5,
-72.5,1.5,
59.5,47.5,-12.4251
22.5,21.5,17.3248
-88.5,-18.5,
18.5,101.5,18.35
-85.5,-119.5,
50.5,35.5,-5.1748
-77.5,-96.5,
40.5,-94.5,-6.35
-70.5,160.5,
-32.5,-70.5,12.6
-76.5,-115.5,
21.5,78.5,22.4497
-8.5,-46.5,25.87474
-21.5,129.5,30.3001
65.5,138.5,-47.7
-78.5,81.5,
-87.5,119.5,
-72.5,53.5,
-35.5,141.5,24.9248
-79.5,-62.5,
45.5,38.5,1.1
75.5,-107.5,-30.275
-70.5,115.5,
-36.5,148.5,18.3254
-68.5,85.5,
-89.5,-156.5,
64.5,-149.5,-21.3002
66.5,-111.5,-26.475
35.5,-118.5,7.8496
-77.5,65.5,
65.5,64.5,-22.3498
-74.5,66.5,
-75.5,-130.5,
36.5,-102.5,3.4
28.5,-81.5,15.1004
28.5,116.5,5.575
-25.5,129.5,30.5249
57.5,16.5,-0.825
48.5,26.5,-1.55
-7.5,-46.5,26.35004
-35.5,139.5,21.6254
19.5,27.5,19.4997
-20.5,-60.5,27.3498
42.5,82.5,-13.2247
-15.5,-43.5,25.74981
14.5,16.5,24.7502
4.5,-61.5,23.575498
20.5,20.5,19.1252
-87.5,-84.5,
-85.5,-170.5,
47.5,-91.5,-16.6497
22.5,96.5,17.95
-80.5,171.5,
-3.5,-52.5,26.40046
70.5,80.5,-20.6747
58.5,-76.5,-24.475
-88.5,104.5,
62.5,39.5,-10.9003
66.5,78.5,-21.2499
33.5,76.5,-6.425
49.5,-103.5,-17.4746
-16.5,-70.5,6.475
-88.5,-33.5,
62.5,-122.5,-27.5503
-84.5,-1.5,
51.5,-108.5,-15.3246
79.5,96.5,-34.975
-89.5,-59.5,
19.5,-100.5,16.3004
-74.5,-74.5,
-29.5,19.5,24.5498
-69.5,-62.5,
9.5,43.5,17.4998
54.5,18.5,-1.4747
32.5,4.5,10.6
69.5,-140.5,-27.625
22.5,-12.5,18.175
-68.5,92.5,
59.5,-121.5,-22.5749
58.5,-65.5,-22.4501
35.5,104.5,-7.3252
-80.5,170.5,
-14.5,-51.5,27.17458
-84.5,24.5,
66.5,153.5,-37.6
4.5,-55.5,25.3254
8.5,80.5,26.2749
61.5,-161.5,-16.8754
50.5,-110.5,-10.5254
-88.5,-151.5,
-16.5,12.5,20.9249
55.5,-92.5,-23.0998
-68.5,81.5,
-51.5,-71.5,11.85
-78.5,-145.5,
66.5,139.5,-49.275
1.5,21.5,26.25025
-68.5,66.5,
68.5,81.5,-21.0996
-1.5,19.5,25.57503
23.5,-98.5,19.2753
-76.5,85.5,
-67.5,132.5,
-83.5,-117.5,
46.5,68.5,-8.8748
20.5,-4.5,17.55
43.5,129.5,-15.4752
42.5,-96.5,-8.7005
25.5,-14.5,17.4996
27.5,47.5,12.775
24.5,14.5,15.575
-77.5,-2.5,
37.5,-116.5,3.325
42.5,-120.5,-2.2
-24.5,-52.5,23.0502
-6.5,-76.5,24.67459
43.5,18.5,-2.1
-86.5,113.5,
78.5,-33.5,-30.7752
66.5,163.5,-32.35
-82.5,-76.5,
11.5,122.5,24.9248
33.5,67.5,-4.175
-71.5,105.5,
19.5,52.5,20.3999
52.5,38.5,-6.8496
-82.5,-32.5,
-18.5,-64.5,18.3999
62.5,177.5,-20.6497
-87.5,5.5,
75.5,-81.5,-31.475
26.5,62.5,14.525
-83.5,113.5,
-80.5,-124.5,
54.5,-126.5,-8.825
-81.5,-113.5,
5.5,-62.5,22.62549
-70.5,121.5,
10.5,-13.5,24.475
32.5,97.5,-10.4
18.5,18.5,22.1251
-79.5,-8.5,
56.5,92.5,-17.45047
28.5,11.5,12.725
8.5,11.5,25.6749
33.5,133.5,4.95
-74.5,12.5,
67.5,76.5,-21.3002
28.5,46.5,12.175
-30.5,145.5,29.9498
26.5,6.5,12.2
26.5,49.5,14.65
22.5,-98.5,20.1245
19.5,9.5,18.7254
-19.5,134.5,28.075
-86.5,-162.5,
77.5,-50.5,-29.3495
-74.5,145.5,
41.5,93.5,-7.6501
-80.5,65.5,
39.5,111.5,-9.4498
-68.5,-62.5,
55.5,83.5,-16.7505
6.5,47.5,25.0755
-77.5,-31.5,
73.5,-92.5,-30.325
-74.5,130.5,
39.5,-88.5,-4.25
-75.5,67.5,
-27.5,138.5,30.6504
-8.5,15.5,22.04969
-85.5,-91.5,
34.5,-118.5,9.6254
-6.5,-40.5,26.45006
62.5,-163.5,-16.5248
-76.5,-93.5,
66.5,-164.5,-21.0329
63.5,166.5,-25.2005
55.5,133.5,-31.9251
52.5,29.5,-4.1002
4.5,-65.5,23.62527
55.5,66.5,-15.9505
-0.5,-66.5,25.85033
-83.5,-29.5,
25.5,4.5,12
70.5,84.5,-21.7498
-78.5,31.5,
-27.5,119.5,31.8
69.5,111.5,-30.05
-26.5,-69.5,11.625
47.5,22.5,-1.725
28.5,3.5,10.45
28.5,40.5,11
-38.5,-69.5,22.2751
67.5,-106.5,-28.075
19.5,102.5,15.9249
20.5,102.5,16.5249
-77.5,-127.5,
38.5,85.5,-5.925
-87.5,13.5,
14.5,-3.5,21.625
53.5,128.5,-27.4246
-75.5,-125.5,
75.5,-92.5,-30.1
30.5,13.5,12.7499
47.5,67.5,-11.8751
52.5,48.5,-10.8249
64.5,-151.5,-21.2251
36.5,77.5,-14.7753
-12.5,36.5,25.0255
54.5,116.5,-29.475
-23.5,29.5,24.675
-20.5,123.5,31.8997
71.5,117.5,-33.9
47.5,138.5,-12.40012
2.5,111.5,25.0667
53.5,-107.5,-17.9005
28.5,-104.5,11.3501
-71.5,25.5,
53.5,80.5,-15.8748
-79.5,-23.5,
-83.5,105.5,
3.5,-62.5,25.975033
-81.5,76.5,
-81.5,-132.5,
35.5,-0.5,10.2997
-73.5,44.5,
-78.5,23.5,
34.5,-84.5,4.5
9.5,26.5,27.4997
35.5,72.5,-3.5
56.5,-102.5,-21.8495
47.5,78.5,-11.7755
-34.5,115.5,20.0998
-17.5,12.5,18.3004
-77.5,109.5,
66.5,50.5,-17.8246
-83.5,43.5,
60.5,-96.5,-26.8997
-84.5,-18.5,
10.5,4.5,26.9496
-68.5,67.5,
-30.5,119.5,28.3502
52.5,110.5,-27.625
78.5,-66.5,-27.675
-86.5,-39.5,
22.5,6.5,14.5
17.5,34.5,23.9752
19.5,110.5,16.9502
38.5,-1.5,6.5496
-27.5,-57.5,26.0246
24.5,86.5,18.4503
59.5,-114.5,-22.5753
-75.5,103.5,
-67.5,-60.5,
53.5,-66.5,-23.525
-5.5,104.5,25.37514
45.5,26.5,-3.1745
-21.5,145.5,26.8251
-79.5,87.5,
56.5,128.5,-31.6996
65.5,15.5,-11.07465
67.5,65.5,-25.1248
14.5,79.5,25.4746
69.5,-74.5,-26.725
12.5,40.5,24.5999
-83.5,90.5,
-32.5,26.5,21.0246
-89.5,167.5,
-75.5,26.5,
-74.5,140.5,
34.5,-93.5,5.6
31.5,92.5,-9.90002
-76.5,104.5,
-76.5,141.5,
66.5,-64.5,-24.475
17.5,44.5,15.9502
43.5,-80.5,-10.8503
-82.5,173.5,
65.5,-179.5,-19.1
-86.5,-155.5,
63.5,-129.5,-27.5998
78.5,-68.5,-26.95
52.5,105.5,-22.05028
8.5,-12.5,25.2252
-83.5,-129.5,
44.5,28.5,1.1
53.5,49.5,-11.2246
29.5,107.5,4.875
-73.5,-93.5,
78.5,-54.5,-30.1253
-89.5,-37.5,
54.5,-5.5,4.425
70.5,-72.5,-27.6
78.5,-79.5,-34.15
35.5,116.5,-0.45
69.5,-70.5,-27.275
57.5,-130.5,-12.97471
47.5,24.5,-4.4998
24.5,26.5,13.4997
-88.5,-148.5,
-88.5,-23.5,
-77.5,-98.5,
-88.5,9.5,
62.5,-101.5,-27.8505
-85.5,-154.5,
54.5,44.5,-9.4001
29.5,98.5,-1.575
45.5,-119.5,-0.175
63.5,118.5,-30.3498
-7.5,27.5,25.00021
36.5,110.5,-4.65
-73.5,3.5,
76.5,101.5,-32.15
73.5,-44.5,-24.6503
-85.5,-0.5,
32.5,104.5,2.55
72.5,-39.5,-24.9002
64.5,-129.5,-29.3746
-20.5,138.5,27.2003
18.5,-68.5,23.8998
3.5,-53.5,24.8747
52.5,119.5,-29.4002
68.5,-49.5,-13.15
59.5,7.5,-5.725
35.5,47.5,-2
33.5,39.5,6.225
-5.5,-37.5,28.82518
55.5,-94.5,-22.6747
64.5,12.5,-5.3
9.5,44.5,18.7
-73.5,36.5,
-66.5,56.5,
29.5,22.5,14.4496
35.5,60.5,2.775
-89.5,8.5,
79.5,14.5,-15.825
40.5,86.5,-4.775
70.5,-69.5,-26.275
-89.5,128.5,
-72.5,74.5,
-9.5,37.5,26.2254
12.5,20.5,27.6002
-84.5,77.5,
-26.5,124.5,31.4496
-87.5,-113.5,
-84.5,33.5,
21.5,111.5,14.3331
-83.5,46.5,
45.5,91.5,-14.7252
68.5,115.5,-30.3
44.5,122.5,-13.6253
57.5,-131.5,-12.60039
72.5,-43.5,-23.5005
-81.5,-130.5,
-76.5,-2.5,
-82.5,158.5,
-81.5,154.5,
53.5,118.5,-29.5504
44.5,115.5,-20.0498
58.5,121.5,-30.5504
-79.5,157.5,
-80.5,1.5,
-2.5,-64.5,27.00033
-22.5,-64.5,22.9004
-9.5,-76.5,14.8752
38.5,-118.5,1.0495
54.5,115.5,-28.3248
-72.5,21.5,
-70.5,-73.5,
18.5,-3.5,18.6
-83.5,3.5,
-73.5,163.5,
55.5,42.5,-8.2755
18.5,80.5,24.1502
-69.5,141.5,
-87.5,-21.5,
62.5,-131.5,-25.9246
-23.5,124.5,32.725
-73.5,-62.5,
36.5,99.5,-15.2247
-82.5,-39.5,
55.5,157.5,-18.9255
81.5,-41.5,-33.6245
46.5,-101.5,-11.8252
-74.5,120.5,
-73.5,-19.5,
50.5,-66.5,-18.5495
47.5,31.5,-2.6499
-87.5,-34.5,
-24.5,119.5,32.9249
38.5,44.5,-7.1246
60.5,103.5,-28.9996
58.5,-70.5,-23.3996
64.5,37.5,-10.4498
70.5,-159.5,-25.5746
53.5,122.5,-29.5999
-79.5,-65.5,
14.5,2.5,24.3496
48.5,108.5,-24.5755
54.5,-62.5,-20.9496
-87.5,-81.5,
-28.5,140.5,30.6249
44.5,120.5,-12.425
-82.5,-60.5,
47.5,72.5,-11.5252
-69.5,80.5,
5.5,-76.5,22.95039
23.5,56.5,17.1001
-72.5,-99.5,
-86.5,-64.5,
23.5,114.5,12.4752
56.5,125.5,-30.975
-80.5,82.5,
-85.5,-101.5,
-12.5,-39.5,26.8247
56.5,-4.5,0.775
42.5,23.5,-2.4252
22.5,85.5,19.7245
-10.5,25.5,22.37503
-72.5,117.5,
-74.5,99.5,
6.5,-60.5,24.87486
-69.5,154.5,
67.5,87.5,-22.6499
58.5,26.5,-3.675
-15.5,-63.5,25.77546
38.5,-115.5,-0.9004
-75.5,-104.5,
48.5,-117.5,-5.4502
57.5,-121.5,-16.89985
-88.5,119.5,
7.5,125.5,25.30046
-79.5,-80.5,
-78.5,179.5,
23.5,55.5,18.3255
63.5,172.5,-26.2498
-2.5,26.5,23.90014
-14.5,-50.5,27.15025
63.5,142.5,-46.725
2.5,24.5,26.2755
-79.5,103.5,
80.5,-18.5,-27.375
5.5,14.5,24.27545
48.5,12.5,-3.1246
35.5,80.5,-16.8248
-7.5,28.5,22.97503
-75.5,99.5,
-14.5,49.5,23.2748
-83.5,-109.5,
32.5,131.5,4.25
-77.5,-0.5,
69.5,131.5,-42.05
61.5,170.5,-23.1255
80.5,-25.5,-27.225
-80.5,-102.5,
-1.5,-66.5,25.90016
-67.5,53.5,
55.5,-93.5,-22.8752
56.5,87.5,-18.5501
39.5,106.5,-7.9246
56.5,-130.5,-7.9003
-81.5,-29.5,
0.5,110.5,25.80026
-1.5,39.5,28.97548
45.5,-87.5,-14.25
-30.5,27.5,20.2502
-79.5,118.5,
27.5,38.5,12.05
-89.5,89.5,
47.5,90.5,-24.1501
-89.5,22.5,
60.5,108.5,-28.9749
-80.5,109.5,
-81.5,-23.5,
-75.5,151.5,
35.5,55.5,4.575
-79.5,177.5,
76.5,-40.5,-30.4504
19.5,-71.5,21.5251
67.5,144.5,-39.875
51.5,-107.5,-15.0504
-22.5,-68.5,11.975
-14.5,-46.5,25.22451
74.5,-28.5,-23.0254
39.5,-97.5,-1.275
-5.5,-73.5,26.12456
62.5,43.5,-12.6502
49.5,33.5,-4.0501
66.5,-178.5,-20.3249
-9.5,16.5,22.3245
48.5,40.5,-5.35
5.5,20.5,26.1753
-83.5,20.5,
4.5,44.5,27.10042
57.5,71.5,-18.7998
-87.5,71.5,
-88.5,8.5,
46.5,-112.5,-3.125
